create_time,breath_line,heart_line,signal_intensity
2025/06/22 19:04:46,-0.00665006,0.0283169,36.1332
2025/06/22 19:04:47,0.00154773,0.0459169,36.0893
2025/06/22 19:04:48,-0.0415373,0.336783,36.3714
2025/06/22 19:04:49,0.0239837,-0.0376026,36.6455
2025/06/22 19:04:50,0.0254328,0.125782,36.5614
2025/06/22 19:04:51,0.00705224,-0.0500297,36.6138
2025/06/22 19:04:52,-0.0688275,-0.521898,37.1809
2025/06/22 19:04:53,-0.157108,0.299752,38.5115
2025/06/22 19:04:54,0.0840399,0.214196,40.1256
2025/06/22 19:04:55,0.0343868,-0.505162,41.1188
2025/06/22 19:04:56,0.10909,0.0370504,41.5809
2025/06/22 19:04:57,0.0119769,-0.0132261,42.2406
2025/06/22 19:04:58,-0.0547277,0.136224,42.769
2025/06/22 19:04:59,-0.0177208,-0.0469391,43.4906
2025/06/22 19:05:00,-0.0138281,-0.0341421,44.2838
2025/06/22 19:05:01,-0.0183462,0.031221,44.8174
2025/06/22 19:05:02,-0.0104452,0.00616247,44.5028
2025/06/22 19:05:03,0.0011682,0.00410991,43.1768
2025/06/22 19:05:04,0.00146046,-0.0321292,41.8747
2025/06/22 19:05:05,-0.000253238,-0.0296911,40.7009
2025/06/22 19:05:06,-0.0406158,0.0840202,41.4684
2025/06/22 19:05:07,0.00328261,0.0152124,42.5216
2025/06/22 19:05:08,0.0120591,-0.0770635,43.9894
2025/06/22 19:05:09,0.0505406,-0.00962858,45.203
2025/06/22 19:05:10,0.0155416,-0.0703318,46.2048
2025/06/22 19:05:11,0.0740646,0.156484,46.8421
2025/06/22 19:05:12,-0.0648694,0.068086,48.1554
2025/06/22 19:05:13,-0.0802638,-0.0351157,49.656
2025/06/22 19:05:14,-0.012184,0.0195704,51.0096
2025/06/22 19:05:15,0.0048691,0.0420769,52.7457
2025/06/22 19:05:16,0.0,0.0,0.0
2025/06/22 19:05:17,0.0,0.0,0.0
2025/06/22 19:05:18,0.0,0.0,0.0
2025/06/22 19:05:19,0.0,0.0,0.0
2025/06/22 19:05:20,0.0128622,-0.0180918,52.853
2025/06/22 19:05:21,-0.0109536,-0.00534694,47.4579
2025/06/22 19:05:22,-0.000725135,-0.0375462,46.1504
2025/06/22 19:05:23,0.00254076,0.00395031,43.9011
2025/06/22 19:05:24,0.00168008,0.0292294,42.4428
2025/06/22 19:05:25,-0.00168632,-0.00915608,40.6798
2025/06/22 19:05:26,-0.000438157,-0.00959552,39.2183
2025/06/22 19:05:27,-0.00218108,-0.00872691,37.5675
2025/06/22 19:05:28,0.00595935,-0.00707438,36.6245
2025/06/22 19:05:29,0.000224901,-0.0102452,36.3453
2025/06/22 19:05:30,-0.00139664,-0.0186483,36.35
2025/06/22 19:05:31,0.00269703,0.0513937,36.1946
2025/06/22 19:05:32,-0.00380179,0.00770121,36.1768
2025/06/22 19:05:33,0.0020922,0.0163518,37.0739
2025/06/22 19:05:34,0.00234792,-0.0534474,36.7134
